gene_id	gene_symbol	gnomad_score	expression_score	tau_restricted_panel_specificity	tau_specificity	annotation_score	localization_score	compartment_cilia	compartment_centrosome	compartment_basal_body	compartment_transition_zone	compartment_stereocilia	in_cilia_compendium	in_centrosome_compendium	animal_model_score	literature_score	evidence_count	available_weight	weighted_sum	composite_score	quality_flag	gnomad_contribution	expression_contribution	annotation_contribution	localization_contribution	animal_model_contribution	literature_contribution	has_direct_localization_signal	has_cilia_signal	has_cilia_signal_semantics_version	confidence_tier	supporting_layers	evidence_gaps
ENSG00000256950	ENSG00000256950		0.3212651067112368					false	false	false	false	false	false	false			1	0.20	0.06425302134224736	0.3212651067112368	sparse_evidence		0.06425302134224736					false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression	gnomad,annotation,localization,animal_model,literature
ENSG00000111339	ART4	0.5630423685553854	0.5121189833420663	0.9314940547345565	0.9314940547345565	0.7081903257731679	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3212608192454655	0.3212608192454655	sufficient_evidence	0.11260847371107707	0.10242379666841327	0.10622854886597517	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000164129	NPY5R	0.4175599795814191	0.3359215323914715	0.8158644460132778	0.8158644460132778	0.8158229036156417		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2730697379369244	0.32125851521991106	sufficient_evidence	0.08351199591628383	0.0671843064782943	0.12237343554234625		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000011677	GABRA3		0.6748054014987624	0.6778612658973833	0.6778612658973833	0.813507510149206	0.0	false	false	false	false	false	false	false	0.0	0.0	5	0.80	0.2569872068221334	0.3212340085276667	sufficient_evidence		0.13496108029975248	0.12202612652238089	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression,annotation,localization,animal_model,literature	gnomad
ENSG00000166448	TMEM130	0.48749361919346607	0.7888302891812995	0.5709289394437942	0.5709289394437942	0.43973479455185416	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32122500085773126	0.32122500085773126	sufficient_evidence	0.09749872383869322	0.1577660578362599	0.06596021918277813	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000167701	GPT	0.2031648800408371	0.630613489212067	0.5740878884107806	0.5740878884107806	0.7081903257731679		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.272984222716556	0.32115790907830116	sufficient_evidence	0.040632976008167426	0.1261226978424134	0.10622854886597517		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000178732	GP5	0.08065339458907601	0.3244274057076909	0.8714075327786875	0.8714075327786875	0.7556424032549565	0.0	false	false	false	false	false	false	false	0.0	0.8451555740866211	6	1.00	0.32113585666058997	0.32113585666058997	sufficient_evidence	0.016130678917815205	0.06488548114153818	0.11334636048824347	0.0	0.0	0.12677333611299316	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000164291	ARSK	0.5329249617151608	0.4455080867285695	0.49004717889816557	0.49004717889816557	0.7351186308981763	0.0	false	false	false	false	false	false	false	0.10116588400953613	0.0	6	1.00	0.32112928692490295	0.32112928692490295	sufficient_evidence	0.10658499234303216	0.08910161734571391	0.11026779463472644	0.0	0.01517488260143042	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000077721	UBE2A		0.5950259813129193	0.43228038462122714	0.43228038462122714	0.8180781501386063	0.0	false	false	false	false	false	false	false	0.10116588400953613	0.0	5	0.80	0.2568918013848052	0.3211147517310065	sufficient_evidence		0.11900519626258386	0.12271172252079093	0.0	0.01517488260143042	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	expression,annotation,localization,animal_model,literature	gnomad
ENSG00000137707	BTG4	0.6151097498723839	0.4799120221368784	0.9987296255166882	0.9987296255166882	0.6805415010820557	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3210855795641608	0.3210855795641608	sufficient_evidence	0.12302194997447678	0.09598240442737568	0.10208122516230834	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000173421	IHO1	0.7202654415518122	0.4559643409879366	0.976507040137822	0.976507040137822	0.5722302219280712	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3210804897971604	0.3210804897971604	sufficient_evidence	0.14405308831036243	0.09119286819758732	0.08583453328921067	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000167014	TERB2	0.46401225114854516	0.3261198251478529	1.0	1.0	0.49094817305332955	0.0	false	false	false	false	false	false	false	0.0	0.5959243237608798	6	1.00	0.321057289781411	0.321057289781411	sufficient_evidence	0.09280245022970904	0.06522396502957059	0.07364222595799944	0.0	0.0	0.08938864856413196	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000100916	BRMS1L	0.6074527820316488	0.5964625534042537	0.29149879670177936	0.29149879670177936	0.5351186308981764	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32105086172190694	0.32105086172190694	sufficient_evidence	0.12149055640632976	0.11929251068085074	0.08026779463472646	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000181513	ACBD4	0.5548749361919346	0.548633766660769	0.47532540744414586	0.47532540744414586	0.6689480238994592	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3210439441554596	0.3210439441554596	sufficient_evidence	0.11097498723838693	0.10972675333215381	0.10034220358491887	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000183718	TRIM52	0.4548238897396631	0.7180628258183518	0.3773316839023354	0.3773316839023354	0.5759253374283779	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32096614372585963	0.32096614372585963	sufficient_evidence	0.09096477794793262	0.14361256516367035	0.08638880061425669	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000014257	ACP3	0.4696273608984175	0.26092180069311716	0.5189096887833737	0.5189096887833737	0.844709118981817		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2728162001655795	0.32096023548891706	sufficient_evidence	0.0939254721796835	0.05218436013862343	0.12670636784727254		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000166148	AVPR1A	0.37468095967330267	0.353258411774123	0.956586183159652	0.956586183159652	0.847925120325022		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2727766423382384	0.3209136968685158	sufficient_evidence	0.07493619193466054	0.0706516823548246	0.1271887680487533		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000173409	ARV1	0.46554364471669213	0.489814509480067	0.47673065576244905	0.47673065576244905	0.7643318602457814	0.0	false	false	false	false	false	false	false	0.10116588400953613	0.0	6	1.00	0.32089629247764945	0.32089629247764945	sufficient_evidence	0.09310872894333844	0.09796290189601341	0.1146497790368672	0.0	0.01517488260143042	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000188811	NHLRC3	0.43083205717202655	0.5212605442910312	0.2851639309836622	0.2851639309836622	0.5489480238994593		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2727607238775305	0.3208949692676829	sufficient_evidence	0.08616641143440532	0.10425210885820624	0.0823422035849189		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000174080	CTSF	0.38131699846860645	0.6385376791535688	0.1665403903741386	0.1665403903741386	0.7794695891037082	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3208913738899913	0.3208913738899913	sufficient_evidence	0.0762633996937213	0.1277075358307138	0.11692043836555623	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000179934	CCR8	0.37876467585502804	0.3384623296477243	1.0	1.0	0.7981460128441429		false	false	false	false	false	false	false	0.06382856626797527	0.0	5	0.85	0.2727415879673682	0.32087245643219786	sufficient_evidence	0.07575293517100562	0.06769246592954486	0.11972190192662142		0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000184616	SPDYE12	0.5655946911689638	0.39563604803047925	0.5941258706862956	0.5941258706862956	0.21538383634632213		false	false	false	false	false	false	false	0.0		4	0.70	0.22455372329183695	0.32079103327405284	sufficient_evidence	0.11311893823379277	0.07912720960609586	0.03230757545194832		0.0		false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model	localization,literature
ENSG00000261210	CLEC19A	0.4303215926493108	0.7077479461047463	0.7957005900376859	0.7957005900376859	0.3003610007213705		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.272668057859017	0.32078595042237296	sufficient_evidence	0.08606431852986217	0.14154958922094926	0.04505415010820558		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000123106	CCDC91	0.5482388973966308	0.6636015899066265	0.8561628695053194	0.8561628695053194	0.522694313792284	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32077224452949404	0.32077224452949404	sufficient_evidence	0.10964777947932616	0.1327203179813253	0.0784041470688426	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000176692	FOXC2	0.09749872383869324	0.24051800286225342	0.46610965867508447	0.46610965867508447	0.8463320093996518	0.0	false	false	false	false	false	false	false	0.3900290264493893	0.451347266378277	6	1.00	0.32075959067428705	0.32075959067428705	sufficient_evidence	0.01949974476773865	0.04810360057245069	0.12694980140994777	0.0	0.05850435396740839	0.06770208995674154	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000148541	FAM13C	0.7151607963246553	0.6184455127082847	0.5485661682159055	0.5485661682159055	0.3601805003606853	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3207483368606908	0.3207483368606908	sufficient_evidence	0.14303215926493107	0.12368910254165695	0.05402707505410279	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000051341	POLQ	0.4961715160796324	0.47041821014674756	0.956925725300064	0.956925725300064	0.8494895249815149	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32074137399250324	0.32074137399250324	sufficient_evidence	0.09923430321592648	0.09408364202934952	0.12742342874722723	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000134940	ACRV1	0.6431852986217458	0.3594900568554209	0.9977913272899472	0.9977913272899472	0.48054150108205573		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2726162962577417	0.32072505442087257	sufficient_evidence	0.12863705972434916	0.07189801137108419	0.07208122516230836		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000144057	ST6GAL2	0.5640632976008166	0.4836788160601266	0.8254192777102347	0.8254192777102347	0.7407220014427409	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3206567229485998	0.3206567229485998	sufficient_evidence	0.11281265952016334	0.09673576321202532	0.11110830021641113	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000137338	PGBD1	0.5007656967840736	0.6734321070926808	0.494598984307087	0.494598984307087	0.5081903257731679	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.3206423945815223	0.3206423945815223	sufficient_evidence	0.10015313935681472	0.13468642141853615	0.07622854886597519	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000214253	FIS1	0.4583971413986727	0.5137630599662683	0.14347136792201165	0.14347136792201165	0.8413693953384758	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3206374495737596	0.3206374495737596	sufficient_evidence	0.09167942827973455	0.10275261199325365	0.12620540930077137	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000088827	SIGLEC1	0.4869831546707503	0.3125112830460577	0.6393668574469891	0.6393668574469891	0.7509481730533296		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.27254111350136107	0.3206366041192483	sufficient_evidence	0.09739663093415007	0.06250225660921153	0.11264222595799944		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000176340	COX8A	0.03879530372639105	0.7204274712893175	0.4435297425957357	0.4435297425957357	0.7407220014427409		false	false	false	false	false	false	false	0.06382856626797527	0.0	5	0.85	0.27252714015974916	0.32062016489382256	sufficient_evidence	0.00775906074527821	0.14408549425786352	0.11110830021641113		0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000146809	ASB15	0.485962225625319	0.38498779347343876	0.9949205931336306	0.9949205931336306	0.6555643367070074		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2725246543258027	0.3206172403832973	sufficient_evidence	0.09719244512506381	0.07699755869468776	0.09833465050605111		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000139826	ABHD13	0.7626339969372128	0.5074862712952163	0.321500078354735	0.321500078354735	0.37991529491253945	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.32058563282356306	0.32058563282356306	sufficient_evidence	0.15252679938744257	0.10149725425904327	0.05698729423688091	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000136929	HEMGN	0.5390505359877489	0.37415237588565226	0.9993779466717663	0.9993779466717663	0.40894802389945917	0.0	false	false	false	false	false	false	false	0.0	0.510554020951686	6	1.00	0.320565889102352	0.320565889102352	sufficient_evidence	0.10781010719754978	0.07483047517713046	0.061342203584918875	0.0	0.0	0.07658310314275289	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000161849	KRT84	0.5017866258295048	0.30104911288248903	1.0	1.0	0.7459855589921536		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2724649815912218	0.3205470371661433	sufficient_evidence	0.10035732516590097	0.06020982257649781	0.11189783384882303		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000164209	SLC25A46	0.40990301174068394	0.5529395106019963	0.36256108705153167	0.36256108705153167	0.5643318602457814	0.0	false	false	false	false	false	false	false	0.2887402879856449	0.0	6	1.00	0.32052932670325	0.32052932670325	sufficient_evidence	0.0819806023481368	0.11058790212039926	0.08464977903686721	0.0	0.04331104319784673	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000236609	ZNF853	0.5844818785094436	0.6425255621568836	0.4879909642442235	0.4879909642442235	0.5005415010820558	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32048271329557376	0.32048271329557376	sufficient_evidence	0.11689637570188871	0.12850511243137672	0.07508122516230836	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000137225	CAPN11	0.43338437978560485	0.3521883963604479	0.991997289049122	0.991997289049122	0.7351186308981763		false	false	false	false	false	false	false	0.033509997290687016	0.0	5	0.85	0.2724088494575401	0.3204809993618119	sufficient_evidence	0.08667687595712098	0.07043767927208959	0.11026779463472644		0.005026499593603052	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000110025	SNX15	0.45022970903522197	0.7601117717203889	0.5789605334770012	0.5789605334770012	0.522694313792284	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3204724432199648	0.3204724432199648	sufficient_evidence	0.0900459418070444	0.1520223543440778	0.0784041470688426	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000168124	OR1F1	0.062276671771311944	0.7575700883445685	0.8649007239737843	0.8649007239737843	0.7226943137922841		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2723734990920187	0.32043941069649257	sufficient_evidence	0.012455334354262389	0.1515140176689137	0.10840414706884262		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000134470	IL15RA	0.4660541092394078	0.5353651499754076	0.8543882506730844	0.8543882506730844	0.8009025018034261	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32041922711347703	0.32041922711347703	sufficient_evidence	0.09321082184788157	0.10707302999508153	0.12013537527051392	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000174004	NRROS	0.5558958652373659	0.3685371043837081	0.6054715071601475	0.6054715071601475	0.5828748141529694		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2723178160471602	0.3203739012319532	sufficient_evidence	0.11117917304747318	0.07370742087674163	0.0874312221229454		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000176845	METRNL	0.5860132720775906	0.3833468906926143	0.34662456890854243	0.34662456890854243	0.5228748141529693		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2723032546769864	0.3203567702082193	sufficient_evidence	0.11720265441551812	0.07666937813852287	0.0784312221229454		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000169136	ATF5	0.2052067381316998	0.4153914148055252	0.5919489373929597	0.5919489373929597	0.8378960477989184	0.0	false	false	false	false	false	false	false	0.0	0.47034450409131184	6	1.00	0.32035571337097957	0.32035571337097957	sufficient_evidence	0.04104134762633996	0.08307828296110505	0.12568440716983775	0.0	0.0	0.07055167561369677	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000115112	TFCP2L1	0.8785094435936702	0.3065110466982394	0.594737003621187	0.594737003621187	0.5556424032549565	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3203504585466254	0.3203504585466254	sufficient_evidence	0.17570188871873405	0.06130220933964789	0.08334636048824347	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000167617	CDC42EP5	0.018887187340479797	0.3588910482667638	0.7930379712758941	0.7930379712758941	0.7643318602457814		false	false	false	false	false	false	false	0.0	0.5471934122061812	5	0.85	0.2722844379892431	0.3203346329285213	sufficient_evidence	0.0037774374680959594	0.07177820965335277	0.1146497790368672		0.0	0.08207901183092718	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000177508	IRX3	0.5084226646248086	0.5800837043552087	0.5357693497713325	0.5357693497713325	0.6202762956339098	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.32031700308128624	0.32031700308128624	sufficient_evidence	0.10168453292496171	0.11601674087104175	0.09304144434508647	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000162994	CLHC1	0.4165390505359877	0.5547653399427591	0.5127818069119856	0.5127818069119856	0.24018050036068528	0.6	false	true	false	false	false	false	false	0.0	0.0	6	1.00	0.32028795314985214	0.32028795314985214	sufficient_evidence	0.08330781010719755	0.11095306798855183	0.03602707505410279	0.09	0.0	0.0	true	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000158578	ALAS2		0.3981883244779198	0.2189679593106853	0.2189679593106853	0.8086828184513133		false	false	false	false	false	false	false	0.047871424700981456	0.0	4	0.65	0.20812080136842817	0.3201858482591203	sufficient_evidence		0.07963766489558396	0.12130242276769698		0.007180713705147218	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	expression,annotation,animal_model,literature	gnomad,localization
ENSG00000259040	BLOC1S5-TXNDC5		0.32018513756749806					false	false	false	false	false	false	false			1	0.20	0.06403702751349961	0.32018513756749806	sparse_evidence		0.06403702751349961					false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression	gnomad,annotation,localization,animal_model,literature
ENSG00000162777	DENND2D	0.6380806533945891	0.5061118866363541	0.7839892285364172	0.7839892285364172	0.6089480238994591	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3201807115911075	0.3201807115911075	sufficient_evidence	0.12761613067891783	0.10122237732727082	0.09134220358491886	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000182938	OTOP3	0.492087799897907	0.4673319159848058	0.65112777758906	0.65112777758906	0.5351186308981764		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.272151737811269	0.32017851507208117	sufficient_evidence	0.0984175599795814	0.09346638319696116	0.08026779463472646		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000005981	ASB4	0.3940786115364982	0.3965591649715966	0.45409500556532983	0.45409500556532983	0.7600957952732246		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.27214192459260267	0.32016697010894435	sufficient_evidence	0.07881572230729965	0.07931183299431932	0.11401436929098369		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000145808	ADAMTS19	0.6452271567126084	0.39228767209147086	0.8624316278438953	0.8624316278438953	0.7509481730533296	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3201451917188153	0.3201451917188153	sufficient_evidence	0.1290454313425217	0.07845753441829417	0.11264222595799944	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000171853	TRAPPC12	0.42368555385400714	0.5950396326636322	0.6219253173057347	0.6219253173057347	0.7759253374283779	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32013383791778455	0.32013383791778455	sufficient_evidence	0.08473711077080143	0.11900792653272646	0.11638880061425667	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000184313	MROH7	0.5599795814190913	0.48521359544779524	0.9233820069816857	0.9233820069816857	0.4203610007213705		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2720927854815829	0.32010915939009754	sufficient_evidence	0.11199591628381828	0.09704271908955905	0.06305415010820557		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000270800	RPS10-NUDT3	0.9198570699336396	0.5306762663923887			0.2	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32010666726520565	0.32010666726520565	sufficient_evidence	0.18397141398672792	0.10613525327847775	0.03	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000085871	MGST2	0.5824400204185809	0.3565367069311118	0.3447142345574712	0.3447142345574712	0.8180781501386063	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.32008135293092577	0.32008135293092577	sufficient_evidence	0.11648800408371618	0.07130734138622236	0.12271172252079093	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000147804	SLC39A4	0.40224604389994895	0.30178382065993187	0.5224018812371856	0.5224018812371856	0.8111286734140148		false	false	false	false	false	false	false	0.06382856626797527	0.0	5	0.85	0.2720495588642747	0.3200583045462055	sufficient_evidence	0.08044920877998979	0.06035676413198637	0.12166930101210222		0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000100528	CNIH1	0.44461459928534963	0.6245314022231706	0.4875486823401344	0.4875486823401344	0.7081903257731679	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3200577491676792	0.3200577491676792	sufficient_evidence	0.08892291985706993	0.12490628044463413	0.10622854886597517	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000179914	ITLN1	0.4946401225114855	0.2955183331779986	0.8324779434365359	0.8324779434365359	0.7600957952732246		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.27204606042888047	0.32005418873985936	sufficient_evidence	0.0989280245022971	0.05910366663559972	0.11401436929098369		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000183908	LRRC55	0.5701888718734047	0.38863328514856965	0.209813426909784	0.209813426909784	0.5351186308981764		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.2720322260391213	0.3200379129872015	sufficient_evidence	0.11403777437468095	0.07772665702971393	0.08026779463472646		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000277775	H3C7	0.2884124553343542	0.7109828211532129			0.8009025018034261	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.32001443056802736	0.32001443056802736	sufficient_evidence	0.057682491066870845	0.14219656423064259	0.12013537527051392	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000165678	GHITM	0.5273098519652883	0.638157544364864	0.39800757406391213	0.39800757406391213	0.5794695891037083	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3200139176315867	0.3200139176315867	sufficient_evidence	0.10546197039305767	0.1276315088729728	0.08692043836555624	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
